document_id,challenge,user,ID,value
IqZqdPixQJdAm2kCCHzoiwxxCPm2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,IqZqdPixQJdAm2kCCHzoiwxxCPm2,5,JHONATAN NIETO 
IrbBQW1FT8Y25nFFuELsL67CxL92wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,IrbBQW1FT8Y25nFFuELsL67CxL92,4,Rodolfo Hernández
IrbBQW1FT8Y25nFFuELsL67CxL92wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,IrbBQW1FT8Y25nFFuELsL67CxL92,5,No sé
IuzDPQqcWQQ2oXsz3R7iklgMkz32wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,IuzDPQqcWQQ2oXsz3R7iklgMkz32,4,Petro
IuzDPQqcWQQ2oXsz3R7iklgMkz32wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,IuzDPQqcWQQ2oXsz3R7iklgMkz32,5,Petro
J02ngaG9WYawfNl4mS3px77VF7U2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,J02ngaG9WYawfNl4mS3px77VF7U2,4,PEÑALOSA
J02ngaG9WYawfNl4mS3px77VF7U2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,J02ngaG9WYawfNl4mS3px77VF7U2,5,CITY TV
J18eSednJJX0yOTci9WgsBtfuqO2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,J18eSednJJX0yOTci9WgsBtfuqO2,4,FEDERICO GUTIÉRREZ
J18eSednJJX0yOTci9WgsBtfuqO2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,J18eSednJJX0yOTci9WgsBtfuqO2,5,VICKY DAVILA
JGg259xc86cZHOYgcO2hmefS1xZ2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,JGg259xc86cZHOYgcO2hmefS1xZ2,4,NINGUNO
JGg259xc86cZHOYgcO2hmefS1xZ2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,JGg259xc86cZHOYgcO2hmefS1xZ2,5,JUAN DIEGO ALVIRA
JGvi8UGO5RQaYIBaudJt4WktrQY2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,JGvi8UGO5RQaYIBaudJt4WktrQY2,4,No
JGvi8UGO5RQaYIBaudJt4WktrQY2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,JGvi8UGO5RQaYIBaudJt4WktrQY2,5,No
JJOJtsvfIqe7Ju6vj12AGJ8BcGw1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,JJOJtsvfIqe7Ju6vj12AGJ8BcGw1,4,Uff
JJOJtsvfIqe7Ju6vj12AGJ8BcGw1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,JJOJtsvfIqe7Ju6vj12AGJ8BcGw1,5,Hy
JMcA0Rr6RrSNQTgSKVihcJcTNlV2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,JMcA0Rr6RrSNQTgSKVihcJcTNlV2,4,AUN NO SE POR QUIEN VOTAR 
JMcA0Rr6RrSNQTgSKVihcJcTNlV2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,JMcA0Rr6RrSNQTgSKVihcJcTNlV2,5,JUAN DIEGO ALVIRA
JRDy7yJ400h56cOAZ3CoZ7MMkPQ2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,JRDy7yJ400h56cOAZ3CoZ7MMkPQ2,4,NINGUNO
JRDy7yJ400h56cOAZ3CoZ7MMkPQ2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,JRDy7yJ400h56cOAZ3CoZ7MMkPQ2,5,NINGUNO
JbTdkxjRjVR1sHDmfcJ8h6efzO73wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,JbTdkxjRjVR1sHDmfcJ8h6efzO73,4,NINGUNO
JbTdkxjRjVR1sHDmfcJ8h6efzO73wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,JbTdkxjRjVR1sHDmfcJ8h6efzO73,5,NINGUBO
Jey7jbAyzCMFRZFFbZYeYPUQygu2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Jey7jbAyzCMFRZFFbZYeYPUQygu2,4,NO SE TODAVIA
Jey7jbAyzCMFRZFFbZYeYPUQygu2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Jey7jbAyzCMFRZFFbZYeYPUQygu2,5,NO SE TODAVÍA
JfqwOYsotjSdWo5AHs2RHYQ31UH2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,JfqwOYsotjSdWo5AHs2RHYQ31UH2,4,Ninguno
JfqwOYsotjSdWo5AHs2RHYQ31UH2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,JfqwOYsotjSdWo5AHs2RHYQ31UH2,5,Ninguno
Jhyjh9bmyIdHMpAWrPjkWW22JKs1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Jhyjh9bmyIdHMpAWrPjkWW22JKs1,4,GUSTAVO PETRO 
Jhyjh9bmyIdHMpAWrPjkWW22JKs1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Jhyjh9bmyIdHMpAWrPjkWW22JKs1,5,LA PULLA 
JtByFIeDrshotEUpnMCDlazoez43wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,JtByFIeDrshotEUpnMCDlazoez43,4,NO CONFÍO EN NINGUNO 
JtByFIeDrshotEUpnMCDlazoez43wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,JtByFIeDrshotEUpnMCDlazoez43,5,NO CONFÍO EN NINGUNO 
Ju1EbwDEe1U7PAJf3hl1kpR4Vj53wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Ju1EbwDEe1U7PAJf3hl1kpR4Vj53,4,Ninguno 
Ju1EbwDEe1U7PAJf3hl1kpR4Vj53wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Ju1EbwDEe1U7PAJf3hl1kpR4Vj53,5,Ninguno 
JyyzN7CH2wU2VKtaHHAlGuSFaYQ2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,JyyzN7CH2wU2VKtaHHAlGuSFaYQ2,4,RODOLFO HERNÁNDEZ
JyyzN7CH2wU2VKtaHHAlGuSFaYQ2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,JyyzN7CH2wU2VKtaHHAlGuSFaYQ2,5,JUAN DIEGO ALVIRA
K944KLV27mMS1ieCWOSc6N1sASt1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,K944KLV27mMS1ieCWOSc6N1sASt1,4,EL POLÍTICO QUE MÁS ME GUSTA ES ÁLVARO URIBE Y MADIA FERNANDA CABAL 
K944KLV27mMS1ieCWOSc6N1sASt1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,K944KLV27mMS1ieCWOSc6N1sASt1,5,VICKY DÁVILA 
KahFEO5iX0QBaOxzQFTZmJmxVX93wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,KahFEO5iX0QBaOxzQFTZmJmxVX93,4,FERNANDO ZORNOSA
KahFEO5iX0QBaOxzQFTZmJmxVX93wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,KahFEO5iX0QBaOxzQFTZmJmxVX93,5,EL SEÑOR DEL CANAL 2
KlnVdQKzsJWMEiBRAWyMV0uPHPE3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,KlnVdQKzsJWMEiBRAWyMV0uPHPE3,4,"Gustavo Petro tiene una visión para mejorar. La educación, reducir la pobreza, mitigar el cambio climático, lucha contra la corrupción"
KlnVdQKzsJWMEiBRAWyMV0uPHPE3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,KlnVdQKzsJWMEiBRAWyMV0uPHPE3,5,Son varios periodistas el editorial el tiempo es el que me gusta leer  
Ko5Jz4Grxzda4Q2U5Z8jE01XgF83wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Ko5Jz4Grxzda4Q2U5Z8jE01XgF83,4,NINGUNO
Ko5Jz4Grxzda4Q2U5Z8jE01XgF83wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Ko5Jz4Grxzda4Q2U5Z8jE01XgF83,5,Ninguno
Ko9pbY6eovQJ9DqNJTW111z6Jnx1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Ko9pbY6eovQJ9DqNJTW111z6Jnx1,4,NINGUNO
Ko9pbY6eovQJ9DqNJTW111z6Jnx1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Ko9pbY6eovQJ9DqNJTW111z6Jnx1,5,NINGUNO
LPzZZqROgZWb5pQ2zsIj44Ra51R2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,LPzZZqROgZWb5pQ2zsIj44Ra51R2,4,Duque 
LPzZZqROgZWb5pQ2zsIj44Ra51R2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,LPzZZqROgZWb5pQ2zsIj44Ra51R2,5,NINGUNO
LVtS6iVSNia2okEbR0saMYqMlU43wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,LVtS6iVSNia2okEbR0saMYqMlU43,4,SERGIO FAJARDO
LVtS6iVSNia2okEbR0saMYqMlU43wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,LVtS6iVSNia2okEbR0saMYqMlU43,5,DANIEL CORONEL
LbqEwTX0rbahELvqE0M92NKEYYh2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,LbqEwTX0rbahELvqE0M92NKEYYh2,4,DANIEL
LbqEwTX0rbahELvqE0M92NKEYYh2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,LbqEwTX0rbahELvqE0M92NKEYYh2,5,CATALINA
Le9csvaVrtTgWq5X9WdHyhCKbid2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Le9csvaVrtTgWq5X9WdHyhCKbid2,4,Ninguno
Le9csvaVrtTgWq5X9WdHyhCKbid2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Le9csvaVrtTgWq5X9WdHyhCKbid2,5,NINGUNO
Lq9ewKTqZIfsO7wucTj1IbGJjNG3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Lq9ewKTqZIfsO7wucTj1IbGJjNG3,4,En ninguno confío 
Lq9ewKTqZIfsO7wucTj1IbGJjNG3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Lq9ewKTqZIfsO7wucTj1IbGJjNG3,5,Hasta el momento ninguni
LrvPMNir8yZGBcP01IAdHjjv20e2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,LrvPMNir8yZGBcP01IAdHjjv20e2,4,JSJSAI
LrvPMNir8yZGBcP01IAdHjjv20e2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,LrvPMNir8yZGBcP01IAdHjjv20e2,5,Nos
LsyFuBHpM7aAC5F3rZ2YpqZQHsu2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,LsyFuBHpM7aAC5F3rZ2YpqZQHsu2,4,Ninguno 
LsyFuBHpM7aAC5F3rZ2YpqZQHsu2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,LsyFuBHpM7aAC5F3rZ2YpqZQHsu2,5,Ninguno
M2m90ng58nh3s9FpfqYzH12vv4T2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,M2m90ng58nh3s9FpfqYzH12vv4T2,4,Hej
M2m90ng58nh3s9FpfqYzH12vv4T2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,M2m90ng58nh3s9FpfqYzH12vv4T2,5,Bd
MGOtGKlhhFZYZhe3FLilybWMu1R2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,MGOtGKlhhFZYZhe3FLilybWMu1R2,4,"NINGUNO
"
MGOtGKlhhFZYZhe3FLilybWMu1R2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,MGOtGKlhhFZYZhe3FLilybWMu1R2,5,Vicky Davila
MHYu56320hbXLOWr7Wjq8tvXEfU2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,MHYu56320hbXLOWr7Wjq8tvXEfU2,4,EN NINGUNO 
MHYu56320hbXLOWr7Wjq8tvXEfU2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,MHYu56320hbXLOWr7Wjq8tvXEfU2,5,PIRRY
MJXZ45e6p0guFHkDHVQT1ibh8Y83wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,MJXZ45e6p0guFHkDHVQT1ibh8Y83,4,NO CONFIO EN POLITICO POR QUE A TODOS LOS COROMPEN
MJXZ45e6p0guFHkDHVQT1ibh8Y83wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,MJXZ45e6p0guFHkDHVQT1ibh8Y83,5,EL ESPECTADOR
MZ9RyHT0n9XCSoFelJ7KWQkc4eL2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,MZ9RyHT0n9XCSoFelJ7KWQkc4eL2,4,GUSTAVO PETRO
MZ9RyHT0n9XCSoFelJ7KWQkc4eL2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,MZ9RyHT0n9XCSoFelJ7KWQkc4eL2,5,NINGUNO
Me0SpisTjwT3LDLq0CUJcFG1f332wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Me0SpisTjwT3LDLq0CUJcFG1f332,4,PETRO
Me0SpisTjwT3LDLq0CUJcFG1f332wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Me0SpisTjwT3LDLq0CUJcFG1f332,5,Cualquiera
MrBWxbzDJEaugvBrzOrD6tq6mco2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,MrBWxbzDJEaugvBrzOrD6tq6mco2,4,GUSTAVO PETRO
MrBWxbzDJEaugvBrzOrD6tq6mco2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,MrBWxbzDJEaugvBrzOrD6tq6mco2,5,VICKY DAVILA
NLVcXlVPLkRRRfNb3TUouguXDKh2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,NLVcXlVPLkRRRfNb3TUouguXDKh2,4,Nose
NLVcXlVPLkRRRfNb3TUouguXDKh2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,NLVcXlVPLkRRRfNb3TUouguXDKh2,5,NINGUNA
NMRTaRx2k8NN199ueLsydkfFaX92wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,NMRTaRx2k8NN199ueLsydkfFaX92,4,BOTO EN BLANCO
NMRTaRx2k8NN199ueLsydkfFaX92wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,NMRTaRx2k8NN199ueLsydkfFaX92,5,JUAN DIEGO ALVIRA
NPbZOURnvZQoWk3eAzlmILzWj3r2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,NPbZOURnvZQoWk3eAzlmILzWj3r2,4,Egjgsfh
NPbZOURnvZQoWk3eAzlmILzWj3r2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,NPbZOURnvZQoWk3eAzlmILzWj3r2,5,Juan Diego 
NS4IlzaQt7YvQMKpSXN4Q7CKTMg1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,NS4IlzaQt7YvQMKpSXN4Q7CKTMg1,4,"ALVARO URIBE
"
NS4IlzaQt7YvQMKpSXN4Q7CKTMg1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,NS4IlzaQt7YvQMKpSXN4Q7CKTMg1,5,NO TENGO NINGUNA
NWx0iEL5TbbUQkh8QqCia80gWhx2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,NWx0iEL5TbbUQkh8QqCia80gWhx2,4,NINGUNO
NWx0iEL5TbbUQkh8QqCia80gWhx2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,NWx0iEL5TbbUQkh8QqCia80gWhx2,5,NINGUNO
NX2R78OxAsgO8aFGxgbVizhqO7i1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,NX2R78OxAsgO8aFGxgbVizhqO7i1,4,LUIS URIBE
NX2R78OxAsgO8aFGxgbVizhqO7i1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,NX2R78OxAsgO8aFGxgbVizhqO7i1,5,ALIRIO CALLE
Na2JoXAMcFdZu8kB55ed11Q6fsZ2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Na2JoXAMcFdZu8kB55ed11Q6fsZ2,4,Oscar Sánchez
Na2JoXAMcFdZu8kB55ed11Q6fsZ2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Na2JoXAMcFdZu8kB55ed11Q6fsZ2,5,Juan Diego alvira
NaDWT8Wo37bA2f6z0FgcFNF5oxP2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,NaDWT8Wo37bA2f6z0FgcFNF5oxP2,4,Partido mira
NaDWT8Wo37bA2f6z0FgcFNF5oxP2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,NaDWT8Wo37bA2f6z0FgcFNF5oxP2,5,Ningun
NaVgKkm2xWT0dC48JvUFFdAFv5B3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,NaVgKkm2xWT0dC48JvUFFdAFv5B3,4,No tengo confianza en ninguno
NaVgKkm2xWT0dC48JvUFFdAFv5B3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,NaVgKkm2xWT0dC48JvUFFdAFv5B3,5,Alfredo Vargas
Nay5K0wT8mVdni9ll8RHqT6qvEA2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Nay5K0wT8mVdni9ll8RHqT6qvEA2,4,GUSTAVO PETRO
Nay5K0wT8mVdni9ll8RHqT6qvEA2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Nay5K0wT8mVdni9ll8RHqT6qvEA2,5,YAMIT AMAD
NiprbkcctwXUB4vPDegoMVUiLA42wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,NiprbkcctwXUB4vPDegoMVUiLA42,4,GUSTAVO PETRO
NiprbkcctwXUB4vPDegoMVUiLA42wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,NiprbkcctwXUB4vPDegoMVUiLA42,5,DANIEL SAMPER
O17bILdAsINYpI3ya8AWvCQzko32wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,O17bILdAsINYpI3ya8AWvCQzko32,4,GUSTAVO PETRO
O17bILdAsINYpI3ya8AWvCQzko32wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,O17bILdAsINYpI3ya8AWvCQzko32,5,JULIO SÁNCHEZ CRISTO
OImCyLQ0DbegoGN9Bsm2pVzbyzn2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,OImCyLQ0DbegoGN9Bsm2pVzbyzn2,4,NINGUNO 
OImCyLQ0DbegoGN9Bsm2pVzbyzn2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,OImCyLQ0DbegoGN9Bsm2pVzbyzn2,5,Wally
OLD4BliN8wX0mf8vrzjWK3fhJpg2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,OLD4BliN8wX0mf8vrzjWK3fhJpg2,4,NINGUNO
OLD4BliN8wX0mf8vrzjWK3fhJpg2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,OLD4BliN8wX0mf8vrzjWK3fhJpg2,5,NINGUNO
OODtiXbFCxZBwZcdgIUgAL2MgGG3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,OODtiXbFCxZBwZcdgIUgAL2MgGG3,4,En ningúno
OODtiXbFCxZBwZcdgIUgAL2MgGG3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,OODtiXbFCxZBwZcdgIUgAL2MgGG3,5,Ninguno
OY0begZ79ge8cGDesmHRACTBdj12wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,OY0begZ79ge8cGDesmHRACTBdj12,4,Alexander Bermudez
OY0begZ79ge8cGDesmHRACTBdj12wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,OY0begZ79ge8cGDesmHRACTBdj12,5,VANESA DE LA TORRE
OZzTsqeyfIURV9eLn6sHg89GCyA3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,OZzTsqeyfIURV9eLn6sHg89GCyA3,4,NINGUNO
OZzTsqeyfIURV9eLn6sHg89GCyA3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,OZzTsqeyfIURV9eLn6sHg89GCyA3,5,NINGUNO
ObJokAJmqxei1ux5koPiRRMKJTQ2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,ObJokAJmqxei1ux5koPiRRMKJTQ2,4,Ninguno todos son iguales 
ObJokAJmqxei1ux5koPiRRMKJTQ2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,ObJokAJmqxei1ux5koPiRRMKJTQ2,5,ninguno 
ObJq0mQxowd0O50EH8Y0nErV0LE3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,ObJq0mQxowd0O50EH8Y0nErV0LE3,4,PETRO
ObJq0mQxowd0O50EH8Y0nErV0LE3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,ObJq0mQxowd0O50EH8Y0nErV0LE3,5,"CITY TV , CANAL UNO"
OmEkNZK27hMGAShCWWm4B0Zky5R2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,OmEkNZK27hMGAShCWWm4B0Zky5R2,4,NINGUNO
OmEkNZK27hMGAShCWWm4B0Zky5R2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,OmEkNZK27hMGAShCWWm4B0Zky5R2,5,JUAN LOZANO
Oy1mi4Ls9sPZFamDY3UJp4KNe3E3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Oy1mi4Ls9sPZFamDY3UJp4KNe3E3,4,NINGUNO 
Oy1mi4Ls9sPZFamDY3UJp4KNe3E3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,Oy1mi4Ls9sPZFamDY3UJp4KNe3E3,5,JOSE ALBERTO TEJADA
P4nbRl7E8ZMTpxAxfT3HTpgigAS2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,P4nbRl7E8ZMTpxAxfT3HTpgigAS2,4,No se
P4nbRl7E8ZMTpxAxfT3HTpgigAS2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,P4nbRl7E8ZMTpxAxfT3HTpgigAS2,5,No se
PFPUK1LKdDTbjyuah43Hc28HxUr1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,PFPUK1LKdDTbjyuah43Hc28HxUr1,4,PETRO
PFPUK1LKdDTbjyuah43Hc28HxUr1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,PFPUK1LKdDTbjyuah43Hc28HxUr1,5,JUAN DIEGO
PM08gl7heSWLitHfFwU0HI0YRNi1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,PM08gl7heSWLitHfFwU0HI0YRNi1,4,Ureña
PM08gl7heSWLitHfFwU0HI0YRNi1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,PM08gl7heSWLitHfFwU0HI0YRNi1,5,Francisco
PM5Oj4QUYjb8mVrjrXLkzPJerRf2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,PM5Oj4QUYjb8mVrjrXLkzPJerRf2,4,FRANCIA MÁRQUEZ
PM5Oj4QUYjb8mVrjrXLkzPJerRf2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,PM5Oj4QUYjb8mVrjrXLkzPJerRf2,5,INDEPENDIENTE
POizU9a0zdeplPooORDRZenMRMB3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,POizU9a0zdeplPooORDRZenMRMB3,4,NINGUNO
POizU9a0zdeplPooORDRZenMRMB3wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,POizU9a0zdeplPooORDRZenMRMB3,5,CLAUDIA PALACIOS
PUi779eLTEfSVexT0TMlEEzERmy2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,PUi779eLTEfSVexT0TMlEEzERmy2,4,PETRO
PUi779eLTEfSVexT0TMlEEzERmy2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,PUi779eLTEfSVexT0TMlEEzERmy2,5,Velez
PYUb7MzazYPJXrCTt6F3cKdvAWM2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,PYUb7MzazYPJXrCTt6F3cKdvAWM2,4,ALEJANDRO GAVIRIA
PYUb7MzazYPJXrCTt6F3cKdvAWM2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,PYUb7MzazYPJXrCTt6F3cKdvAWM2,5,VANESA DE LA TORRE
PcFX8NnFTxQ4prkXWftzQ4d6Kh62wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,PcFX8NnFTxQ4prkXWftzQ4d6Kh62,4,PRETO
PcFX8NnFTxQ4prkXWftzQ4d6Kh62wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,PcFX8NnFTxQ4prkXWftzQ4d6Kh62,5,No tengo
PdopJRQfvPMWWmnwYrI5JRh5f4y1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,PdopJRQfvPMWWmnwYrI5JRh5f4y1,4,NO SE 
PdopJRQfvPMWWmnwYrI5JRh5f4y1wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,PdopJRQfvPMWWmnwYrI5JRh5f4y1,5,NO SE
PeG0Ont9gNZrbWKo1xWCXXT7dgG2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,PeG0Ont9gNZrbWKo1xWCXXT7dgG2,4,"LOS HERMANOS GALAN
"
PeG0Ont9gNZrbWKo1xWCXXT7dgG2wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,PeG0Ont9gNZrbWKo1xWCXXT7dgG2,5,JULIO SÁNCHEZ 
PfrPLN2yqXO4EJAL53mOCLXi1n53wEhMVslVv1fVPILHe6Om,wEhMVslVv1fVPILHe6Om,PfrPLN2yqXO4EJAL53mOCLXi1n53,4,PETRO
